Id,TaskNo,WmsTaskNo,TaskType,DeviceCode,DeviceType,Barcode,FromNode,ToNode,Priority,Status,RunStatus,SendTime,FinishTime,SendTask,Seq,WarehouseId,CreateTime,UpdateTime,CreateUserId,UpdateUserId,IsDelete
23134792465733,17802,20251112000001,Task_OutBound,FRGV04,FRGV,T009059,12-034-007,2019,999,1,1,2025-11-12 08:02:53.793,2025-11-12 08:11:32.303,17802.0,1,1,2025-11-12 08:02:48.157,,,,0
23134792465734,17802,20251112000001,Task_OutBound,Lift02,Lift,T009059,2019,3014,999,1,1,2025-11-12 08:12:02.643,2025-11-12 08:13:05.643,,2,1,2025-11-12 08:02:48.157,,,,0
23134792465735,17802,20251112000001,Task_OutBound,3014,Convery,T009059,3014,3013,999,1,1,2025-11-12 08:13:05.957,2025-11-12 08:15:16.600,,3,1,2025-11-12 08:02:48.157,,,,0
23134792950213,17803,20251112000002,Task_Move,FRGV01,FRGV,T006051,12-006-010,10-020-010,999,1,1,2025-11-12 08:03:02.060,2025-11-12 08:07:23.967,17803.0,1,1,2025-11-12 08:02:51.943,,,,0
23134794377413,17804,20251112000003,Task_Move,FRGV05,FRGV,T009649,18-005-008,10-042-008,999,1,1,2025-11-12 08:03:12.137,2025-11-12 08:10:25.037,17804.0,1,1,2025-11-12 08:03:03.093,,,,0
23134795242181,17806,20251112000004,Task_OutBound,FRGV07,FRGV,T010347,27-006-008,2020,999,1,1,2025-11-12 08:03:26.167,2025-11-12 08:10:28.360,17806.0,1,1,2025-11-12 08:03:09.850,,,,0
23134795242182,17806,20251112000004,Task_OutBound,Lift02,Lift,T010347,2020,3014,999,1,1,2025-11-12 08:10:29.673,2025-11-12 08:11:38.640,,2,1,2025-11-12 08:03:09.850,,,,0
23134795242183,17806,20251112000004,Task_OutBound,3014,Convery,T010347,3014,3013,999,1,1,2025-11-12 08:11:38.950,2025-11-12 08:12:21.970,,3,1,2025-11-12 08:03:09.850,,,,0
23134795990341,17808,20251112000005,Task_Move,FRGV09,FRGV,T007183,12-035-006,17-044-006,999,1,1,2025-11-12 08:03:26.117,2025-11-12 08:11:50.960,17808.0,1,1,2025-11-12 08:03:15.693,,,,0
23134796554949,17809,20251112000006,Task_OutBound,FRGV10,FRGV,T009597,20-031-008,2020,999,1,1,2025-11-12 08:03:26.013,2025-11-12 08:08:59.083,17809.0,1,1,2025-11-12 08:03:20.107,,,,0
23134796554950,17809,20251112000006,Task_OutBound,Lift02,Lift,T009597,2020,3014,999,1,1,2025-11-12 08:09:00.603,2025-11-12 08:10:04.867,,2,1,2025-11-12 08:03:20.107,,,,0
23134796554951,17809,20251112000006,Task_OutBound,3014,Convery,T009597,3014,3013,999,1,1,2025-11-12 08:10:05.220,2025-11-12 08:10:48.510,,3,1,2025-11-12 08:03:20.107,,,,0
23134797588549,17811,20251112000007,Task_OutBound,FRGV14,FRGV,T005703,05-044-010,2022,999,1,1,2025-11-12 08:03:41.997,2025-11-12 08:39:48.110,17811.0,1,1,2025-11-12 08:03:28.180,,,,0
23134797588550,17811,20251112000007,Task_OutBound,Lift02,Lift,T005703,2022,3014,999,1,1,2025-11-12 08:39:50.213,2025-11-12 08:41:09.347,,2,1,2025-11-12 08:03:28.180,,,,0
23134797588551,17811,20251112000007,Task_OutBound,3014,Convery,T005703,3014,3013,999,1,1,2025-11-12 08:41:09.607,2025-11-12 08:41:53.300,,3,1,2025-11-12 08:03:28.180,,,,0
23134798066501,17813,20251112000008,Task_OutBound,FRGV06,FRGV,T002442,07-036-006,2018,999,1,1,2025-11-12 08:03:42.047,2025-11-12 08:42:22.007,17813.0,1,1,2025-11-12 08:03:31.913,,,,0
23134798066502,17813,20251112000008,Task_OutBound,Lift02,Lift,T002442,2018,3014,999,1,1,2025-11-12 08:42:22.680,2025-11-12 08:43:20.810,,2,1,2025-11-12 08:03:31.913,,,,0
23134798066503,17813,20251112000008,Task_OutBound,3014,Convery,T002442,3014,3013,999,1,1,2025-11-12 08:43:21.120,2025-11-12 08:50:04.263,,3,1,2025-11-12 08:03:31.913,,,,0
23134798854085,17815,20251112000009,Task_Move,FRGV11,FRGV,T006615,23-018-007,20-012-007,999,1,1,2025-11-12 08:04:13.727,2025-11-12 08:09:48.017,17815.0,1,1,2025-11-12 08:03:38.067,,,,0
23134800389701,17816,20251112000010,Task_Move,FRGV13,FRGV,T009385,29-019-007,12-016-007,999,1,1,2025-11-12 08:05:57.947,2025-11-12 08:13:09.477,17816.0,1,1,2025-11-12 08:03:50.063,,,,0
23134802828741,17817,20251112000011,Task_Move,FRGV15,FRGV,T000960,13-035-006,18-041-006,999,1,1,2025-11-12 08:04:23.913,2025-11-12 08:12:44.223,17817.0,1,1,2025-11-12 08:04:09.120,,,,0
23134804861509,17818,20251112000012,Task_Move,FRGV01,FRGV,T000528,30-019-007,14-028-007,999,1,1,2025-11-12 08:07:43.927,2025-11-12 08:14:06.893,17818.0,1,1,2025-11-12 08:04:25.000,,,,0
23134855116741,17822,20251112000013,Task_OutBound,FRGV10,FRGV,T009233,17-005-008,2020,999,1,1,2025-11-12 08:11:00.060,2025-11-12 08:13:53.127,17822.0,1,1,2025-11-12 08:10:57.620,,,,0
23134855116742,17822,20251112000013,Task_OutBound,Lift02,Lift,T009233,2020,3014,999,1,1,2025-11-12 08:13:54.650,2025-11-12 08:15:04.137,,2,1,2025-11-12 08:10:57.620,,,,0
23134855116743,17822,20251112000013,Task_OutBound,3014,Convery,T009233,3014,3013,999,1,1,2025-11-12 08:15:04.543,2025-11-12 08:15:56.740,,3,1,2025-11-12 08:10:57.620,,,,0
23134861075525,17824,20251112000014,Task_InBound,3013,Convery,T009597,3013,3006,999,1,1,2025-11-12 08:11:46.670,2025-11-12 08:12:50.217,,1,1,2025-11-12 08:11:44.173,,,,0
23134861075526,17824,20251112000014,Task_InBound,Lift01,Lift,T009597,3006,2007,999,1,1,2025-11-12 08:12:52.093,2025-11-12 08:13:50.673,,2,1,2025-11-12 08:11:44.173,,,,0
23134861075527,17824,20251112000014,Task_InBound,FRGV11,FRGV,T009597,2007,23-018-007,999,1,1,2025-11-12 08:13:03.750,2025-11-12 08:16:13.447,17824.0,3,1,2025-11-12 08:11:44.173,,,,0
23134867539013,17826,20251112000015,Task_OutBound,FRGV04,FRGV,T002907,31-019-007,2019,999,1,1,2025-11-12 08:12:41.997,2025-11-12 08:14:49.570,17826.0,1,1,2025-11-12 08:12:34.667,,,,0
23134867539014,17826,20251112000015,Task_OutBound,Lift02,Lift,T002907,2019,3014,999,1,1,2025-11-12 08:15:28.057,2025-11-12 08:16:31.853,,2,1,2025-11-12 08:12:34.667,,,,0
23134867539015,17826,20251112000015,Task_OutBound,3014,Convery,T002907,3014,3013,999,1,1,2025-11-12 08:16:32.207,2025-11-12 08:17:15.080,,3,1,2025-11-12 08:12:34.667,,,,0
23134874424773,17828,20251112000016,Task_OutBound,FRGV03,FRGV,T000081,29-042-004,2064,999,1,1,2025-11-12 08:13:35.163,2025-11-12 08:19:40.167,17828.0,1,1,2025-11-12 08:13:28.463,,,,0
23134874424774,17828,20251112000016,Task_OutBound,Lift06,Lift,T000081,2064,3046,999,1,1,2025-11-12 08:19:41.000,2025-11-12 08:20:28.953,,2,1,2025-11-12 08:13:28.463,,,,0
23134874424775,17828,20251112000016,Task_OutBound,3046,Convery,T000081,3046,3045,999,1,1,2025-11-12 08:20:29.257,2025-11-12 08:25:38.377,,3,1,2025-11-12 08:13:28.463,,,,0
23134874745925,17829,20251112000017,Task_Move,FRGV15,FRGV,T009090,07-005-003,12-004-003,999,1,1,2025-11-12 08:13:35.270,2025-11-12 08:21:21.560,17829.0,1,1,2025-11-12 08:13:30.973,,,,0
23134875518405,17830,20251112000018,Task_OutBound,FRGV08,FRGV,T006347,20-011-004,2064,999,1,1,2025-11-12 08:13:48.013,2025-11-12 08:18:04.280,17830.0,1,1,2025-11-12 08:13:37.007,,,,0
23134875518406,17830,20251112000018,Task_OutBound,Lift06,Lift,T006347,2064,3046,999,1,1,2025-11-12 08:18:05.577,2025-11-12 08:18:51.067,,2,1,2025-11-12 08:13:37.007,,,,0
23134875518407,17830,20251112000018,Task_OutBound,3046,Convery,T006347,3046,3045,999,1,1,2025-11-12 08:18:51.357,2025-11-12 08:19:32.937,,3,1,2025-11-12 08:13:37.007,,,,0
23134876471493,17832,20251112000019,Task_OutBound,FRGV09,FRGV,T002619,25-033-003,2063,999,1,1,2025-11-12 08:13:47.963,2025-11-12 08:20:57.893,17832.0,1,1,2025-11-12 08:13:44.453,,,,0
23134876471494,17832,20251112000019,Task_OutBound,Lift06,Lift,T002619,2063,3046,999,1,1,2025-11-12 08:21:00.203,2025-11-12 08:21:42.137,,2,1,2025-11-12 08:13:44.453,,,,0
23134876471495,17832,20251112000019,Task_OutBound,3046,Convery,T002619,3046,3045,999,1,1,2025-11-12 08:21:42.543,2025-11-12 08:26:14.340,,3,1,2025-11-12 08:13:44.453,,,,0
23134876920901,17833,20251112000020,Task_Move,FRGV13,FRGV,T003643,23-026-001,15-018-001,999,1,1,2025-11-12 08:14:00.220,2025-11-12 08:20:59.140,17833.0,1,1,2025-11-12 08:13:47.963,,,,0
23134877689797,17834,20251112000021,Task_Move,FRGV05,FRGV,T000706,12-035-004,10-022-004,999,1,1,2025-11-12 08:14:00.017,2025-11-12 08:34:16.047,17834.0,1,1,2025-11-12 08:13:53.970,,,,0
23134878727493,17837,20251112000022,Task_Move,FRGV01,FRGV,T003500,04-037-004,30-011-004,999,1,1,2025-11-12 08:14:26.103,2025-11-12 08:26:51.480,17837.0,1,1,2025-11-12 08:14:02.080,,,,0
23134879615045,17838,20251112000023,Task_Move,FRGV07,FRGV,T004420,04-007-004,23-014-004,999,1,1,2025-11-12 08:15:08.327,2025-11-12 08:22:31.550,17838.0,1,1,2025-11-12 08:14:09.013,,,,0
23134880329541,17840,20251112000024,Task_OutBound,FRGV03,FRGV,T001218,20-005-005,2065,999,1,1,2025-11-12 08:19:57.663,2025-11-12 08:25:23.897,17840.0,1,1,2025-11-12 08:14:14.593,,,,0
23134880329542,17840,20251112000024,Task_OutBound,Lift06,Lift,T001218,2065,3046,999,1,1,2025-11-12 08:25:25.550,2025-11-12 08:26:18.010,,2,1,2025-11-12 08:14:14.593,,,,0
23134880329543,17840,20251112000024,Task_OutBound,3046,Convery,T001218,3046,3045,999,1,1,2025-11-12 08:26:18.413,2025-11-12 08:26:59.873,,3,1,2025-11-12 08:14:14.593,,,,0
23134880905669,17841,20251112000025,Task_OutBound,FRGV13,FRGV,T004257,10-006-005,2065,999,1,1,2025-11-12 08:21:17.807,2025-11-12 08:28:38.043,17841.0,1,1,2025-11-12 08:14:19.097,,,,0
23134880905670,17841,20251112000025,Task_OutBound,Lift06,Lift,T004257,2065,3046,999,1,1,2025-11-12 08:28:39.573,2025-11-12 08:29:32.067,,2,1,2025-11-12 08:14:19.097,,,,0
23134880905671,17841,20251112000025,Task_OutBound,3046,Convery,T004257,3046,3045,999,1,1,2025-11-12 08:29:32.423,2025-11-12 08:30:13.787,,3,1,2025-11-12 08:14:19.097,,,,0
23134881535557,17842,20251112000026,Task_Move,FRGV09,FRGV,T006401,12-013-005,31-005-005,999,1,1,2025-11-12 08:21:17.907,2025-11-12 08:26:26.900,17842.0,1,1,2025-11-12 08:14:24.017,,,,0
23134883081413,17844,20251112000027,Task_Move,FRGV11,FRGV,T003156,29-024-003,14-005-003,999,1,1,2025-11-12 08:16:21.537,2025-11-12 08:22:56.057,17844.0,1,1,2025-11-12 08:14:36.093,,,,0
23134883971525,17845,20251112000028,Task_Move,FRGV04,FRGV,T003665,20-039-001,13-001-001,999,1,1,2025-11-12 08:14:54.053,2025-11-12 08:21:22.923,17845.0,1,1,2025-11-12 08:14:43.047,,,,0
23134886599365,17848,20251112000030,Task_InBound,3013,Convery,T010347,3013,3006,999,1,1,2025-11-12 08:15:04.340,2025-11-12 08:16:07.660,,1,1,2025-11-12 08:15:03.577,,,,0
23134886599366,17848,20251112000030,Task_InBound,Lift01,Lift,T010347,3006,2008,999,1,1,2025-11-12 08:16:08.177,2025-11-12 08:17:24.753,,2,1,2025-11-12 08:15:03.577,,,,0
23134886599367,17848,20251112000030,Task_InBound,FRGV04,FRGV,T010347,2008,27-006-008,999,1,1,2025-11-12 08:21:39.637,2025-11-12 08:29:39.777,17848.0,3,1,2025-11-12 08:15:03.577,,,,0
23134891788741,17850,20251112000031,Task_InBound,3013,Convery,T009059,3013,3006,999,1,1,2025-11-12 08:15:44.890,2025-11-12 08:16:48.010,,1,1,2025-11-12 08:15:44.120,,,,0
23134891788742,17850,20251112000031,Task_InBound,Lift01,Lift,T009059,3006,2006,999,1,1,2025-11-12 08:17:24.043,2025-11-12 08:18:37.483,,2,1,2025-11-12 08:15:44.120,,,,0
23134891788743,17850,20251112000031,Task_InBound,FRGV15,FRGV,T009059,2006,13-035-006,999,1,1,2025-11-12 08:21:29.963,2025-11-12 08:56:02.140,17850.0,3,1,2025-11-12 08:15:44.120,,,,0
23134896015685,17852,20251112000032,Task_InBound,3013,Convery,T009233,3013,3006,999,1,1,2025-11-12 08:16:17.443,2025-11-12 08:18:00.647,,1,1,2025-11-12 08:16:17.143,,,,0
23134896015686,17852,20251112000032,Task_InBound,Lift01,Lift,T009233,3006,2008,999,1,1,2025-11-12 08:28:47.503,2025-11-12 08:29:56.443,,2,1,2025-11-12 08:16:17.143,,,,0
23134896015687,17852,20251112000032,Task_InBound,FRGV04,FRGV,T009233,2008,17-005-008,999,1,1,2025-11-12 08:30:01.310,2025-11-12 08:32:17.997,17852.0,3,1,2025-11-12 08:16:17.143,,,,0
23134906139205,17855,20251112000034,Task_InBound,3013,Convery,T002907,3013,3006,999,1,1,2025-11-12 08:17:37.650,2025-11-12 08:29:14.717,,1,1,2025-11-12 08:17:36.233,,,,0
23134906139206,17855,20251112000034,Task_InBound,Lift01,Lift,T002907,3006,2007,999,1,1,2025-11-12 08:29:55.560,2025-11-12 08:31:12.013,,2,1,2025-11-12 08:17:36.233,,,,0
23134906139207,17855,20251112000034,Task_InBound,FRGV03,FRGV,T002907,2007,31-019-007,999,1,1,2025-11-12 08:32:53.557,2025-11-12 08:35:45.567,17855.0,3,1,2025-11-12 08:17:36.233,,,,0
23134932616773,17858,20251112000035,Task_OutBound,FRGV11,FRGV,T000100,10-015-004,2064,999,1,1,2025-11-12 08:23:18.367,2025-11-12 08:32:37.567,17858.0,1,1,2025-11-12 08:21:03.087,,,,0
23134932616774,17858,20251112000035,Task_OutBound,Lift06,Lift,T000100,2064,3046,999,1,1,2025-11-12 08:32:38.193,2025-11-12 08:33:25.800,,2,1,2025-11-12 08:21:03.087,,,,0
23134932616775,17858,20251112000035,Task_OutBound,3046,Convery,T000100,3046,3045,999,1,1,2025-11-12 08:33:26.163,2025-11-12 08:41:30.003,,3,1,2025-11-12 08:21:03.087,,,,0
23134936696261,17859,20251112000036,Task_Move,FRGV07,FRGV,T003692,18-011-001,12-001-001,999,1,1,2025-11-12 08:22:39.867,2025-11-12 08:28:57.317,17859.0,1,1,2025-11-12 08:21:34.960,,,,0
23134938144325,17861,20251112000037,Task_OutBound,FRGV09,FRGV,T010715,13-006-010,2022,999,1,1,2025-11-12 08:26:45.980,2025-11-12 08:33:33.870,17861.0,1,1,2025-11-12 08:21:46.273,,,,0
23134938144326,17861,20251112000037,Task_OutBound,Lift02,Lift,T010715,2022,3014,999,1,1,2025-11-12 08:33:34.547,2025-11-12 08:34:46.977,,2,1,2025-11-12 08:21:46.273,,,,0
23134938144327,17861,20251112000037,Task_OutBound,3014,Convery,T010715,3014,3013,999,1,1,2025-11-12 08:34:47.297,2025-11-12 08:35:30.667,,3,1,2025-11-12 08:21:46.273,,,,0
23134943737925,17846,20251112000029,Task_Move,FRGV10,FRGV,T003771,18-004-001,2025,999,1,1,2025-11-12 08:15:39.000,2025-11-12 08:23:51.707,17846.0,1,1,2025-11-12 08:14:50.000,,,,0
23134943737926,17846,20251112000029,Task_Move,Lift03,Lift,T003771,2025,2026,999,1,1,2025-11-12 08:23:52.840,2025-11-12 08:24:46.250,17846.0,2,1,2025-11-12 08:14:50.000,,,,0
23134943737927,17846,20251112000029,Task_Move,FRGV08,FRGV,T003771,2026,06-030-002,999,1,1,2025-11-12 08:25:03.630,2025-11-12 08:30:13.373,17846.0,3,1,2025-11-12 08:14:50.000,,,,0
23134945530437,17862,20251112000038,Task_Move,FRGV03,FRGV,T009597,23-018-007,13-028-007,999,1,1,2025-11-12 08:25:38.070,2025-11-12 08:32:43.163,17862.0,1,1,2025-11-12 08:22:43.977,,,,0
23134946992837,17853,20251112000033,Task_Move,FRGV08,FRGV,T005684,29-041-001,2037,999,1,1,2025-11-12 08:18:45.000,2025-11-12 08:24:59.670,17853.0,1,1,2025-11-12 08:17:23.000,,,,0
23134946992838,17853,20251112000033,Task_Move,Lift04,Lift,T005684,2037,2038,999,1,1,2025-11-12 08:26:00.890,2025-11-12 08:26:40.590,17853.0,2,1,2025-11-12 08:17:23.000,,,,0
23134946992839,17853,20251112000033,Task_Move,FRGV01,FRGV,T005684,2038,13-003-002,999,1,1,2025-11-12 08:27:07.737,2025-11-12 08:32:33.727,17853.0,3,1,2025-11-12 08:17:23.000,,,,0
23134951539525,17863,20251112000039,Task_Move,FRGV10,FRGV,T003002,12-006-003,13-005-003,999,1,1,2025-11-12 08:23:57.713,2025-11-12 08:28:21.337,17863.0,1,1,2025-11-12 08:23:30.923,,,,0
23134966288069,17865,20251112000040,Task_InBound,3045,Convery,T006347,3045,3038,999,1,1,2025-11-12 08:25:26.913,2025-11-12 08:26:34.057,,1,1,2025-11-12 08:25:26.147,,,,0
23134966288070,17865,20251112000040,Task_InBound,Lift05,Lift,T006347,3038,2051,999,1,1,2025-11-12 08:26:59.390,2025-11-12 08:27:45.423,,2,1,2025-11-12 08:25:26.147,,,,0
23134966288071,17865,20251112000040,Task_InBound,FRGV10,FRGV,T006347,2051,29-024-003,999,1,1,2025-11-12 08:28:29.850,2025-11-12 08:31:21.880,17865.0,3,1,2025-11-12 08:25:26.147,,,,0
23134970887621,17867,20251112000041,Task_InBound,3045,Convery,T000081,3045,3038,999,1,1,2025-11-12 08:26:02.797,2025-11-12 08:27:17.280,,1,1,2025-11-12 08:26:02.080,,,,0
23134970887622,17867,20251112000041,Task_InBound,Lift05,Lift,T000081,3038,2052,999,1,1,2025-11-12 08:27:45.053,2025-11-12 08:28:39.013,,2,1,2025-11-12 08:26:02.080,,,,0
23134970887623,17867,20251112000041,Task_InBound,FRGV13,FRGV,T000081,2052,04-025-004,999,1,1,2025-11-12 08:28:48.067,2025-11-12 08:35:41.413,17867.0,3,1,2025-11-12 08:26:02.080,,,,0
23134975162565,17869,20251112000042,Task_InBound,3045,Convery,T002619,3045,3038,999,1,1,2025-11-12 08:26:36.117,2025-11-12 08:28:07.637,,1,1,2025-11-12 08:26:35.477,,,,0
23134975162566,17869,20251112000042,Task_InBound,Lift05,Lift,T002619,3038,2051,999,1,1,2025-11-12 08:30:33.907,2025-11-12 08:31:36.127,,2,1,2025-11-12 08:26:35.477,,,,0
23134975162567,17869,20251112000042,Task_InBound,FRGV04,FRGV,T002619,2051,25-033-003,999,1,1,2025-11-12 08:32:29.977,2025-11-12 08:38:49.663,17869.0,3,1,2025-11-12 08:26:35.477,,,,0
23134980374725,17871,20251112000043,Task_OutBound,FRGV01,FRGV,T000678,23-025-005,2065,999,1,1,2025-11-12 08:32:41.697,2025-11-12 08:37:56.087,17871.0,1,1,2025-11-12 08:27:16.197,,,,0
23134980374726,17871,20251112000043,Task_OutBound,Lift06,Lift,T000678,2065,3046,999,1,1,2025-11-12 08:38:07.663,2025-11-12 08:39:00.010,,2,1,2025-11-12 08:27:16.197,,,,0
23134980374727,17871,20251112000043,Task_OutBound,3046,Convery,T000678,3046,3045,999,1,1,2025-11-12 08:39:00.423,2025-11-12 08:42:45.723,,3,1,2025-11-12 08:27:16.197,,,,0
23134981247429,17872,20251112000044,Task_Move,FRGV07,FRGV,T000290,12-023-004,04-007-004,999,1,1,2025-11-12 08:29:03.837,2025-11-12 08:36:51.960,17872.0,1,1,2025-11-12 08:27:23.017,,,,0
23134982393413,17874,20251112000045,Task_InBound,3045,Convery,T001218,3045,3038,999,1,1,2025-11-12 08:27:32.740,2025-11-12 08:31:07.313,,1,1,2025-11-12 08:27:31.967,,,,0
23134982393414,17874,20251112000045,Task_InBound,Lift05,Lift,T001218,3038,2052,999,1,1,2025-11-12 08:32:02.527,2025-11-12 08:32:56.993,,2,1,2025-11-12 08:27:31.967,,,,0
23134982393415,17874,20251112000045,Task_InBound,FRGV11,FRGV,T001218,2052,12-029-004,999,1,1,2025-11-12 08:33:01.290,2025-11-12 08:36:15.960,17874.0,3,1,2025-11-12 08:27:31.967,,,,0
23134994354757,17876,20251112000046,Task_OutBound,FRGV08,FRGV,T003237,21-039-001,2061,999,1,1,2025-11-12 08:30:25.640,2025-11-12 08:37:14.067,17876.0,1,1,2025-11-12 08:29:05.417,,,,0
23134994354758,17876,20251112000046,Task_OutBound,Lift06,Lift,T003237,2061,3046,999,1,1,2025-11-12 08:37:15.550,2025-11-12 08:37:47.630,,2,1,2025-11-12 08:29:05.417,,,,0
23134994354759,17876,20251112000046,Task_OutBound,3046,Convery,T003237,3046,3045,999,1,1,2025-11-12 08:37:47.993,2025-11-12 08:42:05.753,,3,1,2025-11-12 08:29:05.417,,,,0
23134999835205,17878,20251112000047,Task_OutBound,FRGV05,FRGV,T002651,27-043-005,2065,999,1,1,2025-11-12 08:34:25.607,2025-11-12 08:40:05.607,17878.0,1,1,2025-11-12 08:29:48.233,,,,0
23134999835206,17878,20251112000047,Task_OutBound,Lift06,Lift,T002651,2065,3046,999,1,1,2025-11-12 08:40:06.443,2025-11-12 08:40:59.277,,2,1,2025-11-12 08:29:48.233,,,,0
23134999835207,17878,20251112000047,Task_OutBound,3046,Convery,T002651,3046,3045,999,1,1,2025-11-12 08:40:59.493,2025-11-12 08:43:21.120,,3,1,2025-11-12 08:29:48.233,,,,0
23135004173509,17879,20251112000048,Task_OutBound,FRGV13,FRGV,T003013,23-030-005,2065,999,1,1,2025-11-12 08:35:43.793,2025-11-12 08:41:28.300,17879.0,1,1,2025-11-12 08:30:22.127,,,,0
23135004173510,17879,20251112000048,Task_OutBound,Lift06,Lift,T003013,2065,3046,999,1,1,2025-11-12 08:42:18.390,2025-11-12 08:43:10.413,,2,1,2025-11-12 08:30:22.127,,,,0
23135004173511,17879,20251112000048,Task_OutBound,3046,Convery,T003013,3046,3045,999,1,1,2025-11-12 08:43:10.627,2025-11-12 08:43:59.723,,3,1,2025-11-12 08:30:22.127,,,,0
23135005435333,17880,20251112000049,Task_Move,FRGV10,FRGV,T003358,17-011-001,18-004-001,999,1,1,2025-11-12 08:31:31.907,2025-11-12 08:35:45.770,17880.0,1,1,2025-11-12 08:30:31.983,,,,0
23135014603973,17882,20251112000050,Task_OutBound,FRGV03,FRGV,T001704,22-018-007,2019,999,1,1,2025-11-12 08:36:08.067,2025-11-12 08:38:21.557,17882.0,1,1,2025-11-12 08:31:43.613,,,,0
23135014603974,17882,20251112000050,Task_OutBound,Lift02,Lift,T001704,2019,3014,999,1,1,2025-11-12 08:38:22.027,2025-11-12 08:39:25.130,,2,1,2025-11-12 08:31:43.613,,,,0
23135014603975,17882,20251112000050,Task_OutBound,3014,Convery,T001704,3014,3013,999,1,1,2025-11-12 08:39:25.477,2025-11-12 08:40:08.860,,3,1,2025-11-12 08:31:43.613,,,,0
23135024499013,17883,20251112000051,Task_Move,FRGV09,FRGV,T006347,29-024-003,12-005-003,999,1,1,2025-11-12 08:33:43.947,2025-11-12 08:39:57.930,17883.0,1,1,2025-11-12 08:33:00.917,,,,0
23135047174213,17884,20251112000052,Task_InBound,3013,Convery,T010715,3013,3006,999,1,1,2025-11-12 08:36:00.060,2025-11-12 08:37:03.547,,1,1,2025-11-12 08:35:58.067,,,,0
23135047174214,17884,20251112000052,Task_InBound,Lift01,Lift,T010715,3006,2007,999,1,1,2025-11-12 08:37:04.570,2025-11-12 08:38:07.780,,2,1,2025-11-12 08:35:58.067,,,,0
23135047174215,17884,20251112000052,Task_InBound,FRGV10,FRGV,T010715,2007,30-019-007,999,1,1,2025-11-12 08:38:19.323,2025-11-12 08:43:04.187,17884.0,3,1,2025-11-12 08:35:58.067,,,,0
23135059187269,17886,20251112000053,Task_Move,FRGV07,FRGV,T000290,04-007-004,29-011-004,999,1,1,2025-11-12 08:37:37.920,2025-11-12 08:39:56.090,17886.0,1,1,2025-11-12 08:37:31.920,,,,0
23135082384453,17893,20251112000054,Task_InBound,3013,Convery,T001704,3013,3006,999,1,1,2025-11-12 08:40:33.713,2025-11-12 08:41:36.997,,1,1,2025-11-12 08:40:33.147,,,,0
23135082384454,17893,20251112000054,Task_InBound,Lift01,Lift,T001704,3006,2008,999,1,1,2025-11-12 08:41:38.173,2025-11-12 08:42:55.017,,2,1,2025-11-12 08:40:33.147,,,,0
23135082384455,17893,20251112000054,Task_InBound,FRGV14,FRGV,T001704,2008,18-005-008,999,1,1,2025-11-12 08:43:16.310,2025-11-12 08:46:14.537,17893.0,3,1,2025-11-12 08:40:33.147,,,,0
23135088070341,17895,20251112000055,Task_InBound,3045,Convery,T004257,3045,3038,999,1,1,2025-11-12 08:41:18.523,2025-11-12 08:42:20.670,,1,1,2025-11-12 08:41:17.570,,,,0
23135088070342,17895,20251112000055,Task_InBound,Lift05,Lift,T004257,3038,2051,999,1,1,2025-11-12 08:42:21.697,2025-11-12 08:43:18.850,,2,1,2025-11-12 08:41:17.570,,,,0
23135088070343,17895,20251112000055,Task_InBound,FRGV04,FRGV,T004257,2051,29-024-003,999,1,1,2025-11-12 08:42:27.453,2025-11-12 08:44:45.940,17895.0,3,1,2025-11-12 08:41:17.570,,,,0
23135089410757,17896,20251112000056,Task_Move,FRGV11,FRGV,T004451,13-023-004,04-007-004,999,1,1,2025-11-12 08:41:34.157,2025-11-12 08:44:41.817,17896.0,1,1,2025-11-12 08:41:28.040,,,,0
23135091247045,17900,20251112000057,Task_OutBound,FRGV08,FRGV,T004719,16-011-001,2061,999,1,1,2025-11-12 08:41:46.053,2025-11-12 08:44:44.063,17900.0,1,1,2025-11-12 08:41:42.387,,,,0
23135091247046,17900,20251112000057,Task_OutBound,Lift06,Lift,T004719,2061,3046,999,1,1,2025-11-12 08:44:44.570,2025-11-12 08:45:15.740,,2,1,2025-11-12 08:41:42.387,,,,0
23135091247047,17900,20251112000057,Task_OutBound,3046,Convery,T004719,3046,3045,999,1,1,2025-11-12 08:45:15.750,2025-11-12 08:45:57.813,,3,1,2025-11-12 08:41:42.387,,,,0
23135092011205,17902,20251112000058,Task_InBound,3045,Convery,T000100,3045,3038,999,1,1,2025-11-12 08:41:49.530,2025-11-12 08:42:56.803,,1,1,2025-11-12 08:41:48.357,,,,0
23135092011206,17902,20251112000058,Task_InBound,Lift05,Lift,T000100,3038,2052,999,1,1,2025-11-12 08:43:17.457,2025-11-12 08:44:11.873,,2,1,2025-11-12 08:41:48.357,,,,0
23135092011207,17902,20251112000058,Task_InBound,FRGV07,FRGV,T000100,2052,18-033-004,999,1,1,2025-11-12 08:44:16.290,2025-11-12 08:46:09.120,17902.0,3,1,2025-11-12 08:41:48.357,,,,0
23135096318533,17906,20251112000059,Task_OutBound,FRGV09,FRGV,T005866,13-006-003,2063,999,1,1,2025-11-12 08:42:27.403,2025-11-12 08:46:02.123,17906.0,1,1,2025-11-12 08:42:22.007,,,,0
23135096318534,17906,20251112000059,Task_OutBound,Lift06,Lift,T005866,2063,3046,999,1,1,2025-11-12 08:46:03.703,2025-11-12 08:46:45.450,,2,1,2025-11-12 08:42:22.007,,,,0
